Date,Revenue,COGS
2023-03-22,5161913.796352179,4453132.513655975
2023-03-23,5022378.432415705,4332195.323820041
2023-03-24,4563558.391047993,3933072.408939745
2023-03-25,4447489.712785119,3831982.6293620677
2023-03-26,4777416.675914646,4119306.1711948784
2023-03-27,5222074.854335945,4500917.103536688
2023-03-28,5741623.149680657,4945068.782136578
2023-03-29,6593402.092823659,5681339.659642021
2023-03-30,10623330.21745652,9159845.793481322
2023-03-31,9144119.117918067,7879064.647121662
2023-04-01,8655259.996092472,7461435.707520323
2023-04-02,7734528.890358717,6665551.488418244
2023-04-03,7142549.199566923,6151928.23442199
2023-04-04,3180191.097571103,2741063.2176638735
2023-04-05,3040441.6899657194,2621084.732651347
2023-04-06,2764146.112670622,2381999.044506728
2023-04-07,3163893.5040475186,2726542.455804356
2023-04-08,3060674.1892386605,2636525.4567372366
2023-04-09,3860343.9054422285,3329546.418970176
2023-04-10,3977782.2991535407,3428373.613111318
2023-04-11,4784263.728492154,4125074.498901044
2023-04-12,4290330.015626814,3697113.8657362354
2023-04-13,4561579.610130058,3936885.704897696
2023-04-14,4694135.662312797,4047551.6524813874
2023-04-15,4590350.033467465,3958626.598856869
2023-04-16,4944742.37450823,4261534.345294879
2023-04-17,4722218.129054181,4072568.8488038816
2023-04-18,4840145.742882933,4170511.0440838486
2023-04-19,5606743.109234513,4834067.988986012
2023-04-20,4497229.496836088,3872196.3374100635
2023-04-21,5350337.825346803,4610238.320085834
2023-04-22,4995916.253636568,4305516.589313281
2023-04-23,5502850.7135200305,4745207.964671116
2023-04-24,4580786.654201989,3949895.3076904905
2023-04-25,5814753.3098600255,5007849.260226027
2023-04-26,6283625.617071902,5415713.476864958
2023-04-27,6421604.30637999,5534964.235198374
2023-04-28,6384279.141119823,5504041.774819327
2023-04-29,8883208.548344994,7655272.716936636
2023-04-30,7381537.101949316,6360015.953856021
2023-05-01,8808359.263684649,7588716.2127727745
2023-05-02,7012402.751193013,6041504.200934241
2023-05-03,6871265.450667337,5921746.071371365
2023-05-04,2944913.223508398,2538789.343889325
2023-05-05,2862152.847802972,2467851.6835027514
2023-05-06,3819680.7678946117,3291554.381501425
2023-05-07,3372642.9345114543,2905743.7328612884
2023-05-08,4107523.662175619,3537475.9369002124
2023-05-09,4888190.892998096,4215453.972134527
2023-05-10,5356564.711433014,4614923.634776039
2023-05-11,4856411.802124296,4186147.224790963
2023-05-12,4279794.181608355,3689661.1328242645
2023-05-13,5113519.801466598,4410447.103223874
2023-05-14,5050566.385876089,4353037.296489119
2023-05-15,5019561.167991966,4328438.88217547
2023-05-16,5629081.088478045,4848974.433992231
2023-05-17,6471227.531400467,5578269.022470628
2023-05-18,6570923.68939029,5666205.556790247
2023-05-19,4560280.787221097,3931437.772577875
2023-05-20,5450900.968885737,4699434.34707249
2023-05-21,4657700.244018711,4015198.426120493
2023-05-22,5573324.02271896,4806175.0821825145
2023-05-23,5792652.191567832,4993732.489442923
2023-05-24,7174428.39697827,6184655.330844444
2023-05-25,5809981.579311559,5011935.465758199
2023-05-26,4574809.856679395,3945081.0455999053
2023-05-27,4892768.53589241,4214207.252771432
2023-05-28,5707046.530339687,4920673.563400508
2023-05-29,6356118.618515111,5478966.67566278
2023-05-30,10657121.007332321,9190326.878852652
2023-05-31,11244365.324600428,9690374.726824667
2023-06-01,10873159.65084181,9370189.586224558
2023-06-02,11256231.071032673,9703158.514499534
2023-06-03,7446063.261046474,6420409.349052216
2023-06-04,3563696.215351282,3072656.13983665
2023-06-05,3350200.1765521057,2886611.368663032
2023-06-06,3922168.8356865877,3383785.0110552893
2023-06-07,3534976.87623239,3042138.2626571204
2023-06-08,4181847.3971375325,3602481.5784085346
2023-06-09,4088320.1314428765,3520884.0373205394
2023-06-10,4645730.842485722,4003921.758187796
2023-06-11,4619459.846566415,3976826.7212889474
2023-06-12,5074025.526874144,4369207.482802289
2023-06-13,5414529.925919072,4666905.562387941
2023-06-14,5918316.1325729685,5106119.780709509
2023-06-15,5074576.250415602,4370310.271540621
2023-06-16,6078620.512180038,5242692.068949087
2023-06-17,5256589.217393804,4534996.045419928
2023-06-18,5159915.725838004,4448948.192473304
2023-06-19,4377820.152197359,3772865.9292050223
2023-06-20,5255011.111437313,4528721.575461962
2023-06-21,5130168.294904145,4416524.755492369
2023-06-22,5813115.93854612,5013438.587483986
2023-06-23,4390188.2298103785,3785254.589847525
2023-06-24,4610805.866170958,3975848.7250545346
2023-06-25,4145910.923958608,3571789.347277703
2023-06-26,4556082.944268971,3928869.5805635722
2023-06-27,5974413.146893793,5151457.128270525
2023-06-28,6096397.194278634,5253215.219150932
2023-06-29,7365094.67640269,6350437.3934039725
2023-06-30,6596967.617100658,5686805.415975797
2023-07-01,7268392.721448665,6266030.058914027
2023-07-02,6333841.081726666,5463569.832167038
2023-07-03,6045656.491633827,5212860.994311953
2023-07-04,2246090.741825853,1937997.9592607399
2023-07-05,3198441.846632158,2758304.0954789068
2023-07-06,3188779.4365803893,2753952.5861632703
2023-07-07,2997531.2051724507,2586416.1709919716
2023-07-08,2487110.592618848,2146703.282282322
2023-07-09,3121530.396081424,2693056.8900296534
2023-07-10,3884814.0937100374,3353925.723955319
2023-07-11,4565904.3108869195,3941544.084362728
2023-07-12,4816457.193288973,4151752.1186712603
2023-07-13,4280094.93570124,3689904.8208618783
2023-07-14,3680978.2886061836,3174495.578437201
2023-07-15,3682965.100736053,3174554.4393683434
2023-07-16,3824863.6004390656,3294745.77653822
2023-07-17,4130142.0736542167,3562668.9531071624
2023-07-18,4728140.521439308,4081754.4644247824
2023-07-19,4651744.037242587,4010455.7926939023
2023-07-20,5057336.115383882,4362575.8890360305
2023-07-21,3834116.768627501,3306609.069183261
2023-07-22,4300826.899243024,3708720.726476693
2023-07-23,4437123.244166784,3825925.7410670994
2023-07-24,4267687.2955747545,3679639.1324954545
2023-07-25,4522096.97012332,3903122.934495792
2023-07-26,5697823.018924932,4908933.331277863
2023-07-27,5228875.950774979,4507279.773114881
2023-07-28,4487332.709573423,3871150.890034115
2023-07-29,4609329.819199386,3977477.2693139934
2023-07-30,4595118.485694406,3964910.635645031
2023-07-31,7258983.141855781,6259298.868742073
2023-08-01,8473053.896034714,7303510.165695037
2023-08-02,9003153.995238686,7766214.161041676
2023-08-03,8092735.235647077,6980697.626312203
2023-08-04,6073189.792818625,5240512.037658817
2023-08-05,3087976.586805865,2668405.6358890673
2023-08-06,3615804.4027691996,3122369.374823752
2023-08-07,3931648.488128908,3394505.1725139725
2023-08-08,3912228.096713755,3374914.5654962556
2023-08-09,4155708.797827068,3580126.603574807
2023-08-10,4190129.983372402,3614383.748394382
2023-08-11,3785001.7255281718,3261742.2365425997
2023-08-12,3326714.559375493,2866208.929472768
2023-08-13,3656663.634770705,3153848.4736716286
2023-08-14,4585162.7968788855,3952940.681752924
2023-08-15,4678128.176205268,4033493.509137526
2023-08-16,5065132.568862794,4365215.967100312
2023-08-17,4511613.210747816,3889195.098349145
2023-08-18,4053302.8979187002,3496861.253077564
2023-08-19,3985921.818045128,3436583.314554245
2023-08-20,3602271.120572549,3107569.137754819
2023-08-21,4900299.462324115,4225598.95358387
2023-08-22,4852898.519691462,4186357.2326143226
2023-08-23,4653207.478090123,4008553.895682406
2023-08-24,4652791.103755415,4011962.358363468
2023-08-25,4210730.3277364345,3633176.410434483
2023-08-26,4125563.6722345655,3559344.337359282
2023-08-27,4329874.423929285,3735034.9351586383
2023-08-28,8469141.93117605,7304889.976097844
2023-08-29,9189134.086483147,7922749.857930376
2023-08-30,9140004.22852478,7877824.097273827
2023-08-31,9786463.046525126,8434839.843197841
2023-09-01,7322880.017260598,6306124.273522844
2023-09-02,3210052.880444691,2767369.266502414
2023-09-03,2445499.9666293375,2109362.8712702077
2023-09-04,3068889.1547636897,2648598.123689868
2023-09-05,2847535.0035299594,2456664.399052844
2023-09-06,3001441.065626603,2587329.2239493583
2023-09-07,2718706.3015475534,2345784.781710889
2023-09-08,3190931.182730752,2753038.710501616
2023-09-09,3355826.019318109,2893616.30753552
2023-09-10,3272614.3518737457,2821135.2468886394
2023-09-11,4079822.0574194803,3517751.55890424
2023-09-12,3934797.9022783036,3395146.0956703033
2023-09-13,3314659.0657185377,2857830.815529004
2023-09-14,3396398.6073794905,2929409.698427775
2023-09-15,3102580.6638284093,2672675.814698026
2023-09-16,3310592.8985002222,2850524.603882335
2023-09-17,3024086.8244272233,2602524.030247091
2023-09-18,3760125.923843056,3238790.7335037775
2023-09-19,3479760.937230882,2997393.095685593
2023-09-20,3225962.4609845304,2777594.3525746106
2023-09-21,3771453.9805547935,3252399.547682566
2023-09-22,3285049.0747334124,2829423.7711295723
2023-09-23,3465172.2122401586,2985164.5991341234
2023-09-24,3825600.8193214186,3296531.530234671
2023-09-25,4517276.235079266,3890122.9243531977
2023-09-26,4394346.3488272745,3785559.6167148515
2023-09-27,5589801.885917321,4814026.987789529
2023-09-28,5606959.878201385,4830660.961341554
2023-09-29,4409316.901634463,3797657.0235262034
2023-09-30,4389136.449595296,3781049.9114685366
2023-10-01,3328745.834598237,2865951.464814907
2023-10-02,2562115.6950074546,2203477.0607962734
2023-10-03,2552064.3429262983,2200789.612598343
2023-10-04,2478388.3992724167,2137716.4102709354
2023-10-05,1885872.1218467406,1626151.9113292303
2023-10-06,2231092.182061664,1925231.4453459787
2023-10-07,2015468.89549802,1737227.6704044032
2023-10-08,2520894.266447847,2169740.206099027
2023-10-09,2692662.3668826036,2319050.4000909193
2023-10-10,3098237.375964623,2668817.574483792
2023-10-11,2899464.3002750166,2499620.760649801
2023-10-12,2776226.749270914,2389643.2971871956
2023-10-13,2668487.6099547166,2298769.8272339227
2023-10-14,2521831.362627691,2173164.525551833
2023-10-15,2495617.073191363,2148511.0686237225
2023-10-16,2954072.925701586,2547092.258064153
2023-10-17,3204494.5028802324,2760276.695059237
2023-10-18,3087252.7449076762,2659475.7653838983
2023-10-19,2928900.13725607,2523307.5201865695
2023-10-20,2986315.6826881897,2574283.3186867386
2023-10-21,2544162.0952369906,2192064.154211534
2023-10-22,2819190.9006440556,2427838.9429660095
2023-10-23,3122401.4757740353,2690026.5851140814
2023-10-24,3197098.6426351015,2754889.35819405
2023-10-25,3272775.0072441837,2820617.7117237407
2023-10-26,2538029.3751986544,2186773.3356909547
2023-10-27,2913738.8482559854,2509471.415934984
2023-10-28,3873804.1155989105,3336476.170407619
2023-10-29,4504215.991908926,3879315.23713945
2023-10-30,5204384.510902494,4479401.34031058
2023-10-31,4678017.636306341,4025316.4877333827
2023-11-01,4529480.094592298,3895546.0455512265
2023-11-02,2473492.052359433,2130628.962377212
2023-11-03,1581433.1548665464,1361915.5649279163
2023-11-04,1982116.6304738177,1706918.6582798872
2023-11-05,2390600.4015208283,2056816.671201599
2023-11-06,2402528.497580513,2068051.8648164412
2023-11-07,2329612.1127538243,2004370.5399169326
2023-11-08,1988341.6482074684,1713251.4165257872
2023-11-09,2548057.5806557043,2193785.3705781545
2023-11-10,2167717.2733346373,1865471.2137745668
2023-11-11,1965613.340345836,1690510.308206216
2023-11-12,2608310.7600354236,2241153.2214469
2023-11-13,2896701.530794318,2491855.9811751903
2023-11-14,2791615.757195708,2401652.6184416637
2023-11-15,2552270.5689545143,2193782.4730154197
2023-11-16,2379052.1703212843,2046121.5632659618
2023-11-17,2172708.422505306,1867341.0374563993
2023-11-18,2185583.859712157,1878018.2004749991
2023-11-19,2344461.928987324,2016064.383844082
2023-11-20,2481181.7791744145,2135145.041588286
2023-11-21,2248499.6432980313,1935267.3727006086
2023-11-22,2120480.7486242764,1823458.3553447232
2023-11-23,2093462.240167531,1800457.4877227645
2023-11-24,1947769.1250509946,1673972.9041530874
2023-11-25,2237780.3797849207,1923282.5669669402
2023-11-26,2594613.344144552,2229369.660978999
2023-11-27,3294612.0293922205,2829460.275312195
2023-11-28,3630022.156735691,3118366.3023076644
2023-11-29,2683814.205268924,2305343.2825353234
2023-11-30,3055078.6811438226,2621428.0204032958
2023-12-01,2025977.3156657084,1735459.598970854
2023-12-02,1302630.7244945501,1122670.1921165122
2023-12-03,1226779.3620684263,1055093.1821748419
2023-12-04,1775852.064169822,1525976.4627967766
2023-12-05,1799715.7634111715,1550027.6182431239
2023-12-06,1650766.4612015737,1419415.4914021941
2023-12-07,1522237.2794496159,1307579.5840260766
2023-12-08,1410805.5632840837,1211652.1952864137
2023-12-09,1577675.746342794,1354212.589888836
2023-12-10,1722525.5925906142,1475971.838073899
2023-12-11,2191954.4484308437,1878517.728971003
2023-12-12,2594479.2447303147,2224947.676601319
2023-12-13,2071783.1017107063,1776981.2090912913
2023-12-14,2247041.420754325,1928029.9804448867
2023-12-15,2229814.5530270906,1910310.9938563656
2023-12-16,2244582.1282690386,1925400.517268666
2023-12-17,2756309.656879772,2361607.084237292
2023-12-18,2895626.55253432,2480948.2824806217
2023-12-19,2719424.4822596624,2332346.1867593615
2023-12-20,3115794.329162566,2667513.4939610725
2023-12-21,2666490.157654968,2283929.8933928064
2023-12-22,2684481.43323686,2301533.21853259
2023-12-23,2209978.9570639944,1893219.3090229782
2023-12-24,2212673.6376435175,1892786.4021756544
2023-12-25,2803624.2407283927,2395754.266185512
2023-12-26,2930491.779094468,2507649.5813755896
2023-12-27,3127192.27466738,2674736.82169552
2023-12-28,4833764.927330411,4140438.2295425558
2023-12-29,5081660.612638429,4350116.212970478
2023-12-30,4314047.542608347,3692237.5735052805
2023-12-31,5482176.567041778,4675971.3780118
2024-01-01,4334540.004411216,3711530.2036222043
2024-01-02,2361889.3849015078,2029362.9684267277
2024-01-03,1969558.232921194,1691842.7588137086
2024-01-04,2006162.3181516998,1724524.8487272705
2024-01-05,1867118.7793578664,1603865.7365005275
2024-01-06,1945973.1098815151,1671356.342480642
2024-01-07,2127757.5518367914,1827864.910417395
2024-01-08,2749300.9895109343,2361819.2676374284
2024-01-09,2695438.412148947,2319169.270641263
2024-01-10,2478871.5438487898,2131915.260274677
2024-01-11,2450337.2737121587,2105657.854615207
2024-01-12,2425109.4514373927,2085836.6403514433
2024-01-13,2370810.6399954255,2038506.9478041085
2024-01-14,2562526.8370240973,2201445.563103517
2024-01-15,2908852.6000912106,2500186.245224003
2024-01-16,3003296.7101888624,2581750.52109399
2024-01-17,2927653.7414314477,2515146.6690569506
2024-01-18,2559219.2096089013,2197497.906576223
2024-01-19,2678811.984066408,2300925.2936107605
2024-01-20,2463503.8339156024,2115800.7411002307
2024-01-21,3037500.928340177,2611595.474160491
2024-01-22,3087099.150039095,2651719.380747143
2024-01-23,3604590.7319968124,3095271.7304815934
2024-01-24,3258290.4964944273,2799624.4750420228
2024-01-25,3237527.0718749594,2779798.7023845767
2024-01-26,2965768.945963534,2546849.070062018
2024-01-27,3441886.755024674,2956121.1939024543
2024-01-28,4492521.165963536,3859759.341077568
2024-01-29,5201099.839479661,4469430.743712031
2024-01-30,5039136.849467719,4330265.408302916
2024-01-31,4576583.170662673,3928471.698069574
2024-02-01,3557216.0261075646,3056958.601820959
2024-02-02,2389794.8579701683,2053713.504950944
2024-02-03,2033701.4681408042,1748186.4351290246
2024-02-04,2399620.454311147,2063002.4350574964
2024-02-05,2716126.896678861,2334304.9618191863
2024-02-06,2759747.78209969,2373259.7580282055
2024-02-07,2835215.3090379206,2438304.733281657
2024-02-08,2763268.4236056446,2374121.0784890736
2024-02-09,2481554.5641284413,2131142.310142141
2024-02-10,2748774.393392938,2363420.554114848
2024-02-11,2903620.0716080796,2494187.487661218
2024-02-12,3499844.51959316,3007099.1019480648
2024-02-13,3361193.4144562585,2888765.1399154807
2024-02-14,3411703.3295079833,2934084.742089623
2024-02-15,3136066.7891257275,2696788.175038407
2024-02-16,3320415.105127479,2855656.215110802
2024-02-17,3020301.562188699,2597141.1204095786
2024-02-18,3181981.896768974,2734911.9703691285
2024-02-19,3883874.686640835,3339194.8499559765
2024-02-20,4115838.667849953,3542095.203296945
2024-02-21,3855906.523816102,3316780.351875441
2024-02-22,3988936.9077251875,3431273.993887411
2024-02-23,3988517.6570398053,3428704.48232087
2024-02-24,4302906.728053372,3701563.887685631
2024-02-25,5448707.42204934,4686367.605742948
2024-02-26,6316339.568580381,5435147.432428905
2024-02-27,5708958.454559863,4909022.846091427
2024-02-28,5149025.091359363,4426513.955945081
2024-02-29,3066553.0082868636,2631895.115228532
2024-03-01,3284061.8121832903,2822858.2368242554
2024-03-02,1725690.5782181346,1481337.806258513
2024-03-03,1738327.708142823,1491872.8030277065
2024-03-04,2448790.8422347587,2108386.881902134
2024-03-05,2956938.507503616,2545344.802362691
2024-03-06,3769228.89686581,3246437.5411656452
2024-03-07,3731097.436529379,3209678.661331944
2024-03-08,3266196.7221397287,2809990.519932854
2024-03-09,3288511.79910685,2828355.5827099555
2024-03-10,3628464.8823990407,3121008.1445716214
2024-03-11,4117816.0808116063,3543371.357824541
2024-03-12,4834867.138449175,4162984.491127991
2024-03-13,4791072.839950254,4123492.2850933224
2024-03-14,5136400.033974071,4424143.1187949
2024-03-15,4246467.139275801,3654457.498408828
2024-03-16,4422300.208831133,3805560.5834742873
2024-03-17,4948412.343855033,4257891.317818533
2024-03-18,5131992.594039965,4418655.895328078
2024-03-19,5134873.75053585,4420306.879518616
2024-03-20,5580620.253795848,4804411.385384206
2024-03-21,5367778.821175155,4623636.184871444
2024-03-22,4880170.399938113,4201935.637244232
2024-03-23,4962413.304049804,4272397.349352985
2024-03-24,5221498.253131003,4493208.087780148
2024-03-25,5788700.769178062,4979602.586262426
2024-03-26,6228970.166189726,5363081.71225531
2024-03-27,6459860.587604468,5558676.129529498
2024-03-28,6667651.353497547,5736658.681668247
2024-03-29,6273695.231212324,5396441.737973065
2024-03-30,11037633.55304309,9505922.325504644
2024-03-31,9968249.096736753,8580508.25244077
2024-04-01,8896046.369475286,7663781.838937789
2024-04-02,8494491.916088188,7318031.613236616
2024-04-03,8293824.876752086,7144866.839611172
2024-04-04,3566523.4124342795,3070526.1227613376
2024-04-05,2836519.377054657,2441247.3289156207
2024-04-06,2799165.2754065464,2408441.9705018094
2024-04-07,3721386.6956302547,3203456.134072019
2024-04-08,3780771.5216937214,3252757.4835638804
2024-04-09,4761424.714610345,4101754.971295227
2024-04-10,4802823.11432511,4134194.5855389405
2024-04-11,5343910.363007791,4604354.086884088
2024-04-12,3929109.545757394,3382677.413744716
2024-04-13,4417565.267068089,3806470.1454094294
2024-04-14,5057313.490014027,4357166.38936916
2024-04-15,5042957.605680441,4343470.024894292
2024-04-16,6287754.793713159,5413185.196878167
2024-04-17,6014378.596687113,5182044.012462653
2024-04-18,5582471.19122998,4806894.645128287
2024-04-19,5530962.855559256,4765272.104264084
2024-04-20,4852550.95616447,4177001.6934757913
2024-04-21,5941709.323645372,5117878.111545673
2024-04-22,6435589.738573431,5541855.565466754
2024-04-23,6869411.02802708,5917635.728976909
2024-04-24,6054784.31752131,5212569.251504601
2024-04-25,6440489.637787521,5543220.167596195
2024-04-26,6529475.612032556,5623432.565925805
2024-04-27,6796121.075060429,5853231.516413279
2024-04-28,7712840.859657111,6642903.681347712
2024-04-29,10957105.327688577,9436863.394876113
2024-04-30,9281967.082031326,7991370.819754606
2024-05-01,11325379.49194612,9759548.190363316
2024-05-02,7813660.072527006,6730321.490529521
2024-05-03,7518672.5794368945,6478254.779183777
2024-05-04,2641396.824186619,2273591.4426141577
2024-05-05,3377634.4585634596,2909380.4371800357
2024-05-06,4536947.640898183,3906881.938696246
2024-05-07,4607155.878908057,3967236.2176734526
2024-05-08,5525272.781372215,4757942.020079366
2024-05-09,5841547.262214565,5033817.701509051
2024-05-10,4956411.41849587,4268201.101619946
2024-05-11,4605425.376289213,3966696.32131618
2024-05-12,5224980.49256009,4501110.830173452
2024-05-13,5815994.193194874,5011752.052371639
2024-05-14,6191416.57014449,5333864.990831106
2024-05-15,6135509.362693548,5286802.210646008
2024-05-16,6962081.376537397,5997983.49513163
2024-05-17,5712226.729113243,4918729.144496414
2024-05-18,5857931.801919401,5046614.415105128
2024-05-19,5453005.272363393,4698733.277425731
2024-05-20,6814312.959583716,5870480.368733834
2024-05-21,5795630.531350706,4992133.151624637
2024-05-22,7567249.541991306,6522301.52378365
2024-05-23,6949858.832454026,5988552.273580063
2024-05-24,6197439.7806933485,5338477.956781188
2024-05-25,4834334.288788405,4164861.6286507715
2024-05-26,5330750.3347962,4590936.541567858
2024-05-27,6665992.4636431,5735810.036353071
2024-05-28,7101011.625211896,6113534.943205748
2024-05-29,8917823.188702624,7679324.735991267
2024-05-30,12161102.950155508,10479734.547176337
2024-05-31,11598617.995526165,9987435.30307118
2024-06-01,11510844.456082985,9920115.741393225
2024-06-02,11910236.774236493,10263095.06529355
2024-06-03,7189519.637542763,6191287.291665891
2024-06-04,4188735.5959544773,3607982.818887651
2024-06-05,4357757.762138894,3752166.6300923303
2024-06-06,4603274.036700576,3968310.904085393
2024-06-07,3464314.356475052,2979933.9174462548
2024-06-08,4291993.994529566,3697251.1406148453
2024-06-09,4942785.799107363,4256905.703706743
2024-06-10,5117815.988515865,4407863.675042058
2024-06-11,5355386.781084104,4611070.996851814
2024-06-12,6239613.906829697,5372533.886567012
2024-06-13,5788144.634215096,4987533.868467101
2024-06-14,5445669.321647105,4691335.077388951
2024-06-15,5110009.868256237,4400890.524193978
2024-06-16,6282664.804204086,5413794.852545042
2024-06-17,5988079.926353339,5157446.978905466
2024-06-18,6720585.538079372,5791505.107041754
2024-06-19,5877539.339659372,5064975.37599481
2024-06-20,5758445.608463047,4960099.4614983685
2024-06-21,4854231.1047678245,4180175.8697284455
2024-06-22,5920468.9410291845,5103303.1454136465
2024-06-23,5127472.007824931,4418464.405820757
2024-06-24,5682870.398332299,4896289.606799315
2024-06-25,5503747.150429063,4739249.2863450935
2024-06-26,6104329.807800051,5259134.107019076
2024-06-27,6060891.111158863,5219554.073042857
2024-06-28,5929089.079538748,5106223.112230528
2024-06-29,7980048.382636585,6875725.937501819
2024-06-30,7573163.561691038,6522549.531607926
2024-07-01,8474242.36005076,7301090.85878864
